time,response time ,,
2021/8/10 11:06,15813,,0
2021/8/10 11:06,17457,,0
2021/8/10 11:06,15749,,0
2021/8/10 11:06,16984,,0
2021/8/10 11:06,12942,,0
2021/8/10 11:06,15634,,0
2021/8/10 11:06,16269,,0
2021/8/10 11:06,15757,,0
2021/8/10 11:06,18299,,0
2021/8/10 11:06,15579,,0
2021/8/10 11:06,14849,,0
2021/8/10 11:06,15821,,0
2021/8/10 11:06,14926,,0
2021/8/10 11:06,16580,,0
2021/8/10 11:06,17113,,0
2021/8/10 11:06,17263,,0
2021/8/10 11:06,15426,,0
2021/8/10 11:06,14771,,0
2021/8/10 11:06,16970,,0
2021/8/10 11:06,16487,,0
2021/8/10 11:06,15668,,0
2021/8/10 11:06,15263,,0
2021/8/10 11:06,15277,,0
2021/8/10 11:06,15735,,0
2021/8/10 11:06,17053,,0
2021/8/10 11:06,17394,,0
2021/8/10 11:06,15263,,0
2021/8/10 11:06,15679,,0
2021/8/10 11:06,15316,,0
2021/8/10 11:06,16379,,0
2021/8/10 11:06,16926,,0
2021/8/10 11:06,16255,,0
2021/8/10 11:06,16071,,0
2021/8/10 11:06,15168,,0
2021/8/10 11:06,16717,,0
2021/8/10 11:06,15354,,0
2021/8/10 11:06,15021,,0
2021/8/10 11:06,16763,,0
2021/8/10 11:06,14699,,0
2021/8/10 11:06,16987,,0
2021/8/10 11:06,15636,,0
2021/8/10 11:06,15387,,0
2021/8/10 11:06,16402,,0
2021/8/10 11:06,14896,,0
2021/8/10 11:06,15126,,0
2021/8/10 11:06,16677,,0
2021/8/10 11:06,15014,,0
2021/8/10 11:06,16659,,0
2021/8/10 11:06,15374,,0
2021/8/10 11:06,14747,,0
2021/8/10 11:06,14501,,0
2021/8/10 11:06,14533,,0
2021/8/10 11:06,15230,,0
2021/8/10 11:06,14591,,0
2021/8/10 11:06,15277,,0
2021/8/10 11:06,14762,,0
2021/8/10 11:06,14842,,0
2021/8/10 11:06,16387,,0
2021/8/10 11:06,14407,,0
2021/8/10 11:06,16097,,0
2021/8/10 11:06,14734,,0
2021/8/10 11:06,14033,,0
2021/8/10 11:06,16064,,0
2021/8/10 11:06,14537,,0
2021/8/10 11:06,14501,,0
2021/8/10 11:06,14571,,0
2021/8/10 11:06,15093,,0
2021/8/10 11:06,14387,,0
2021/8/10 11:06,11577,,0
2021/8/10 11:06,14410,,0
2021/8/10 11:06,15714,,0
2021/8/10 11:06,14979,,0
2021/8/10 11:06,14866,,0
2021/8/10 11:06,14295,,0
2021/8/10 11:06,14902,,0
2021/8/10 11:06,16087,,0
2021/8/10 11:06,14199,,0
2021/8/10 11:06,14280,,0
2021/8/10 11:06,15989,,0
2021/8/10 11:06,14126,,0
2021/8/10 11:06,15588,,0
2021/8/10 11:06,14048,,0
2021/8/10 11:06,15953,,0
2021/8/10 11:06,15668,,0
2021/8/10 11:06,15849,,0
2021/8/10 11:06,14064,,0
2021/8/10 11:06,15864,,0
2021/8/10 11:06,14030,,0
2021/8/10 11:06,15593,,0
2021/8/10 11:06,15824,,0
2021/8/10 11:06,15309,,0
2021/8/10 11:06,13917,,0
2021/8/10 11:06,15785,,0
2021/8/10 11:06,15401,,0
2021/8/10 11:06,14893,,0
2021/8/10 11:06,14111,,0
2021/8/10 11:06,14349,,0
2021/8/10 11:06,14216,,0
2021/8/10 11:06,15580,,0
2021/8/10 11:06,14235,,0
2021/8/10 11:06,14090,,0
2021/8/10 11:06,16631,,0
2021/8/10 11:06,15474,,0
2021/8/10 11:06,13799,,0
2021/8/10 11:06,14127,,0
2021/8/10 11:06,13971,,0
2021/8/10 11:06,14913,,0
2021/8/10 11:06,13835,,0
2021/8/10 11:06,13598,,0
2021/8/10 11:06,13740,,0
2021/8/10 11:06,14617,,0
2021/8/10 11:06,13667,,0
2021/8/10 11:06,13715,,0
2021/8/10 11:06,13541,,0
2021/8/10 11:06,14894,,0
2021/8/10 11:06,14454,,0
2021/8/10 11:06,13692,,0
2021/8/10 11:06,14915,,0
2021/8/10 11:06,12798,,0
2021/8/10 11:06,15096,,0
2021/8/10 11:06,15047,,0
2021/8/10 11:06,13123,,0
2021/8/10 11:06,13630,,0
2021/8/10 11:06,14831,,0
2021/8/10 11:06,14749,,0
2021/8/10 11:06,15500,,0
2021/8/10 11:06,13481,,0
2021/8/10 11:06,13291,,0
2021/8/10 11:06,13107,,0
2021/8/10 11:06,13363,,0
2021/8/10 11:06,14659,,0
2021/8/10 11:06,15408,,0
2021/8/10 11:06,16704,,0
2021/8/10 11:06,13408,,0
2021/8/10 11:06,14818,,0
2021/8/10 11:06,14426,,0
2021/8/10 11:06,17269,,0
2021/8/10 11:06,13603,,0
2021/8/10 11:06,13183,,0
2021/8/10 11:06,13761,,0
2021/8/10 11:06,17674,,0
2021/8/10 11:06,14643,,0
2021/8/10 11:06,14213,,0
2021/8/10 11:06,12964,,0
2021/8/10 11:06,14698,,0
2021/8/10 11:06,12801,,0
2021/8/10 11:06,14906,,0
2021/8/10 11:06,14119,,0
2021/8/10 11:06,12790,,0
2021/8/10 11:06,12667,,0
2021/8/10 11:06,16580,,0
2021/8/10 11:06,15378,,0
2021/8/10 11:06,13006,,0
2021/8/10 11:06,13049,,0
2021/8/10 11:06,14380,,0
2021/8/10 11:06,14470,,0
2021/8/10 11:06,14325,,0
2021/8/10 11:06,14395,,0
2021/8/10 11:06,14557,,0
2021/8/10 11:06,14367,,0
2021/8/10 11:06,12073,,0
2021/8/10 11:06,11806,,0
2021/8/10 11:06,10594,,0
2021/8/10 11:06,12361,,0
2021/8/10 11:06,10244,,0
2021/8/10 11:06,10239,,0
2021/8/10 11:06,13044,,0
2021/8/10 11:06,10779,,0
2021/8/10 11:06,10315,,0
2021/8/10 11:06,11229,,0
2021/8/10 11:06,10741,,0
2021/8/10 11:06,10112,,0
2021/8/10 11:06,14828,,0
2021/8/10 11:06,10413,,0
2021/8/10 11:06,11614,,0
2021/8/10 11:06,12041,,0
2021/8/10 11:06,11654,,0
2021/8/10 11:06,11685,,0
2021/8/10 11:06,10157,,0
2021/8/10 11:06,10636,,0
2021/8/10 11:06,12651,,0
2021/8/10 11:06,16818,,0
2021/8/10 11:06,12027,,0
2021/8/10 11:06,10862,,0
2021/8/10 11:06,11880,,0
2021/8/10 11:06,12102,,0
2021/8/10 11:06,16553,,0
2021/8/10 11:06,12027,,0
2021/8/10 11:06,12225,,0
2021/8/10 11:06,10274,,0
2021/8/10 11:06,11828,,0
2021/8/10 11:06,10352,,0
2021/8/10 11:06,10322,,0
2021/8/10 11:06,10581,,0
2021/8/10 11:06,10512,,0
2021/8/10 11:06,11943,,0
2021/8/10 11:06,10134,,0
2021/8/10 11:06,11644,,0
2021/8/10 11:06,16313,,0
2021/8/10 11:06,11786,,0
2021/8/10 11:06,11579,,0
2021/8/10 11:06,16151,,0
2021/8/10 11:06,16140,,0
2021/8/10 11:06,10209,,0
2021/8/10 11:06,16514,,0
2021/8/10 11:06,10725,,0
2021/8/10 11:06,16414,,0
2021/8/10 11:06,15948,,0
2021/8/10 11:06,11816,,0
2021/8/10 11:06,16051,,0
2021/8/10 11:06,11628,,0
2021/8/10 11:06,15948,,0
2021/8/10 11:06,11595,,0
2021/8/10 11:06,9799,,0
2021/8/10 11:06,11485,,0
2021/8/10 11:06,11648,,0
2021/8/10 11:06,9646,,0
2021/8/10 11:06,11381,,0
2021/8/10 11:06,10315,,0
2021/8/10 11:06,9480,,0
2021/8/10 11:06,15834,,0
2021/8/10 11:06,8991,,0
2021/8/10 11:06,9856,,0
2021/8/10 11:06,15734,,0
2021/8/10 11:06,11292,,0
2021/8/10 11:06,11256,,0
2021/8/10 11:06,15834,,0
2021/8/10 11:06,15749,,0
2021/8/10 11:06,15791,,0
2021/8/10 11:06,15628,,0
2021/8/10 11:06,15761,,0
2021/8/10 11:06,15535,,0
2021/8/10 11:06,11229,,0
2021/8/10 11:06,15529,,0
2021/8/10 11:06,9177,,0
2021/8/10 11:06,15562,,0
2021/8/10 11:06,15499,,0
2021/8/10 11:06,9216,,0
2021/8/10 11:06,15690,,0
2021/8/10 11:06,9229,,0
2021/8/10 11:06,8962,,0
2021/8/10 11:06,9419,,0
2021/8/10 11:06,15331,,0
2021/8/10 11:06,9599,,0
2021/8/10 11:06,9273,,0
2021/8/10 11:06,15485,,0
2021/8/10 11:06,9169,,0
2021/8/10 11:06,19575,,0
2021/8/10 11:06,15316,,0
2021/8/10 11:06,8920,,0
2021/8/10 11:06,15229,,0
2021/8/10 11:06,8931,,0
2021/8/10 11:06,15018,,0
2021/8/10 11:06,8863,,0
2021/8/10 11:06,10759,,0
2021/8/10 11:06,9190,,0
2021/8/10 11:06,8598,4249847,14166.15667
2021/8/10 11:06,9130,,0
2021/8/10 11:06,10540,,0
2021/8/10 11:06,10624,,0
2021/8/10 11:06,8459,,0
2021/8/10 11:06,9038,,0
2021/8/10 11:06,14899,,0
2021/8/10 11:06,14785,,0
2021/8/10 11:06,14806,,0
2021/8/10 11:06,8467,,0
2021/8/10 11:06,8677,,0
2021/8/10 11:06,14798,,0
2021/8/10 11:06,8458,,0
2021/8/10 11:06,8400,,0
2021/8/10 11:06,14640,,0
2021/8/10 11:06,8331,,0
2021/8/10 11:06,8364,,0
2021/8/10 11:06,10187,,0
2021/8/10 11:06,10191,,0
2021/8/10 11:06,14632,,0
2021/8/10 11:06,14604,,0
2021/8/10 11:06,8504,,0
2021/8/10 11:06,14557,,0
2021/8/10 11:06,8385,,0
2021/8/10 11:06,14683,,0
2021/8/10 11:06,14428,,0
2021/8/10 11:06,14566,,0
2021/8/10 11:06,14547,,0
2021/8/10 11:06,8291,,0
2021/8/10 11:06,10138,,0
2021/8/10 11:06,10148,,0
2021/8/10 11:06,8396,,0
2021/8/10 11:06,8339,,0
2021/8/10 11:06,14687,,0
2021/8/10 11:06,14476,,0
2021/8/10 11:06,8230,,0
2021/8/10 11:06,14396,,0
2021/8/10 11:06,14597,,0
2021/8/10 11:06,8317,,0
2021/8/10 11:06,14413,,0
2021/8/10 11:06,14439,,0
2021/8/10 11:06,9784,,0
2021/8/10 11:06,14373,,0
2021/8/10 11:06,7998,,0
2021/8/10 11:06,8191,,0
2021/8/10 11:06,14382,,0
2021/8/10 11:06,14563,,0
2021/8/10 11:06,14460,,0
2021/8/10 11:06,14175,,0
2021/8/10 11:06,14078,,0
2021/8/10 11:06,13840,,0
2021/8/10 11:06,9342,,0
2021/8/10 11:06,14189,,0
2021/8/10 11:06,9451,,0
2021/8/10 11:06,13821,,0
2021/8/10 11:06,7675,,0
2021/8/10 11:06,13913,,0
2021/8/10 11:06,18011,,0
2021/8/10 11:06,9526,,0
2021/8/10 11:06,10619,,0
2021/8/10 11:06,10708,,0
2021/8/10 11:06,13987,,0
2021/8/10 11:06,9195,,0
2021/8/10 11:06,13756,,0
2021/8/10 11:06,10501,,0
2021/8/10 11:06,13727,,0
2021/8/10 11:06,8877,,0
2021/8/10 11:06,9027,,0
2021/8/10 11:06,10475,,0
2021/8/10 11:06,9042,,0
2021/8/10 11:06,13734,,0
2021/8/10 11:06,13736,,0
2021/8/10 11:06,13770,,0
2021/8/10 11:06,14128,,0
2021/8/10 11:06,13881,,0
2021/8/10 11:06,13798,,0
2021/8/10 11:06,14069,,0
2021/8/10 11:06,13917,,0
2021/8/10 11:06,8755,,0
2021/8/10 11:06,8644,,0
2021/8/10 11:06,7012,,0
2021/8/10 11:06,13968,,0
2021/8/10 11:06,9187,,0
2021/8/10 11:06,9257,,0
2021/8/10 11:06,8782,,0
2021/8/10 11:06,13661,,0
2021/8/10 11:06,9943,,0
2021/8/10 11:06,9736,,0
2021/8/10 11:06,9683,,0
2021/8/10 11:06,9965,,0
2021/8/10 11:06,9107,,0
2021/8/10 11:06,8963,,0
2021/8/10 11:06,9566,,0
2021/8/10 11:06,9091,,0
2021/8/10 11:06,9059,,0
2021/8/10 11:06,10956,,0
2021/8/10 11:06,8916,,0
2021/8/10 11:06,9269,,0
2021/8/10 11:06,9070,,0
2021/8/10 11:06,9410,,0
2021/8/10 11:06,8703,,0
2021/8/10 11:06,11131,,0
2021/8/10 11:06,13717,,0
2021/8/10 11:06,9199,,0
2021/8/10 11:06,8947,,0
2021/8/10 11:06,9269,,0
2021/8/10 11:06,10653,,0
2021/8/10 11:06,8561,,0
2021/8/10 11:06,9059,,0
2021/8/10 11:06,8594,,0
2021/8/10 11:06,9343,,0
2021/8/10 11:06,8727,,0
2021/8/10 11:06,8992,,0
2021/8/10 11:06,8605,,0
2021/8/10 11:06,8758,,0
2021/8/10 11:06,8854,,0
2021/8/10 11:06,9472,,0
2021/8/10 11:06,9667,,0
2021/8/10 11:06,8768,,0
2021/8/10 11:06,8441,,0
2021/8/10 11:06,8426,,0
2021/8/10 11:06,7750,,0
2021/8/10 11:06,8261,,0
2021/8/10 11:06,9094,,0
2021/8/10 11:06,8246,,0
2021/8/10 11:06,8697,,0
2021/8/10 11:06,8247,,0
2021/8/10 11:06,8935,,0
2021/8/10 11:06,7565,,0
2021/8/10 11:06,8861,,0
2021/8/10 11:06,8959,,0
2021/8/10 11:06,9260,,0
2021/8/10 11:06,8865,,0
2021/8/10 11:06,8807,,0
2021/8/10 11:06,10227,,0
2021/8/10 11:06,8102,,0
2021/8/10 11:06,8758,,0
2021/8/10 11:06,8132,,0
2021/8/10 11:06,10162,,0
2021/8/10 11:06,8592,,0
2021/8/10 11:06,9059,,0
2021/8/10 11:06,8275,,0
2021/8/10 11:06,8181,,0
2021/8/10 11:06,8654,,0
2021/8/10 11:06,10092,,0
2021/8/10 11:06,10074,,0
2021/8/10 11:06,8351,,0
2021/8/10 11:06,8244,,0
2021/8/10 11:06,9909,,0
2021/8/10 11:06,10022,,0
2021/8/10 11:06,8173,,0
2021/8/10 11:06,9020,,0
2021/8/10 11:06,8202,,0
2021/8/10 11:06,7181,,0
2021/8/10 11:06,8659,,0
2021/8/10 11:06,8529,,0
2021/8/10 11:06,7179,,0
2021/8/10 11:06,8838,,0
2021/8/10 11:06,9860,,0
2021/8/10 11:06,8177,,0
2021/8/10 11:06,8346,,0
2021/8/10 11:06,8633,,0
2021/8/10 11:06,9689,,0
2021/8/10 11:06,8480,,0
2021/8/10 11:06,9575,,0
2021/8/10 11:06,8445,,0
2021/8/10 11:06,8208,,0
2021/8/10 11:06,7423,,0
2021/8/10 11:06,8227,,0
2021/8/10 11:06,8208,,0
2021/8/10 11:06,8162,,0
2021/8/10 11:06,8242,,0
2021/8/10 11:06,8245,,0
2021/8/10 11:06,9591,,0
2021/8/10 11:06,8345,,0
2021/8/10 11:06,8226,,0
2021/8/10 11:06,10636,,0
2021/8/10 11:06,10912,,0
2021/8/10 11:06,8851,,0
2021/8/10 11:06,10855,,0
2021/8/10 11:06,13653,,0
2021/8/10 11:06,9786,,0
2021/8/10 11:06,9705,,0
2021/8/10 11:06,9636,,0
2021/8/10 11:06,9722,,0
2021/8/10 11:06,9828,,0
2021/8/10 11:06,9924,,0
2021/8/10 11:06,9956,,0
2021/8/10 11:06,9858,,0
2021/8/10 11:06,10110,,0
2021/8/10 11:06,10121,,0
2021/8/10 11:06,10046,,0
2021/8/10 11:06,9873,,0
2021/8/10 11:06,10012,,0
2021/8/10 11:06,9863,,0
2021/8/10 11:06,10193,,0
2021/8/10 11:06,14260,,0
2021/8/10 11:06,9780,,0
2021/8/10 11:06,9888,,0
2021/8/10 11:06,9890,,0
2021/8/10 11:06,9908,,0
2021/8/10 11:06,10042,,0
2021/8/10 11:06,9919,,0
2021/8/10 11:06,9904,,0
2021/8/10 11:06,9812,,0
2021/8/10 11:06,9967,,0
2021/8/10 11:06,9825,,0
2021/8/10 11:06,9868,,0
2021/8/10 11:06,10120,,0
2021/8/10 11:06,9875,,0
2021/8/10 11:06,9976,,0
2021/8/10 11:06,9857,,0
2021/8/10 11:06,10477,,0
2021/8/10 11:06,10117,,0
2021/8/10 11:06,10057,,0
2021/8/10 11:06,10469,,0
2021/8/10 11:06,9964,,0
2021/8/10 11:06,10289,,0
2021/8/10 11:06,10069,,0
2021/8/10 11:06,10052,,0
2021/8/10 11:06,10277,,0
2021/8/10 11:06,10491,,0
2021/8/10 11:06,10358,,0
2021/8/10 11:06,10254,,0
2021/8/10 11:06,10369,,0
2021/8/10 11:06,10150,,0
2021/8/10 11:06,10250,,0
2021/8/10 11:06,10648,,0
2021/8/10 11:06,9874,,0
2021/8/10 11:06,10251,,0
2021/8/10 11:06,10349,,0
2021/8/10 11:06,9957,,0
2021/8/10 11:06,10013,,0
2021/8/10 11:06,10065,,0
2021/8/10 11:06,10067,,0
2021/8/10 11:06,10353,,0
2021/8/10 11:06,11157,,0
2021/8/10 11:06,10056,,0
2021/8/10 11:06,9816,,0
2021/8/10 11:06,9931,,0
2021/8/10 11:06,10109,,0
2021/8/10 11:06,10316,,0
2021/8/10 11:06,11437,,0
2021/8/10 11:06,10404,,0
2021/8/10 11:06,10304,,0
2021/8/10 11:06,10267,,0
2021/8/10 11:06,10195,,0
2021/8/10 11:06,10898,,0
2021/8/10 11:06,10570,,0
2021/8/10 11:06,10182,,0
2021/8/10 11:06,10400,,0
2021/8/10 11:06,10679,,0
2021/8/10 11:06,10481,,0
2021/8/10 11:06,11562,,0
2021/8/10 11:06,10543,,0
2021/8/10 11:06,10226,,0
2021/8/10 11:06,12046,,0
2021/8/10 11:06,11791,,0
2021/8/10 11:06,10414,,0
2021/8/10 11:06,10634,,0
2021/8/10 11:06,11607,,0
2021/8/10 11:06,10194,,0
2021/8/10 11:06,10726,,0
2021/8/10 11:06,10217,,0
2021/8/10 11:06,10304,,0
2021/8/10 11:06,10249,,0
2021/8/10 11:06,10636,,0
2021/8/10 11:06,10852,,0
2021/8/10 11:06,10520,,0
2021/8/10 11:06,10297,,0
2021/8/10 11:06,10523,,0
2021/8/10 11:06,10537,,0
2021/8/10 11:06,11247,,0
2021/8/10 11:06,11321,,0
2021/8/10 11:06,10172,,0
2021/8/10 11:06,10138,,0
2021/8/10 11:06,10163,,0
2021/8/10 11:06,10237,,0
2021/8/10 11:06,10624,,0
2021/8/10 11:06,10547,,0
2021/8/10 11:06,10346,,0
2021/8/10 11:06,10820,,0
2021/8/10 11:06,10612,,0
2021/8/10 11:06,10352,,0
2021/8/10 11:06,10753,,0
2021/8/10 11:06,10246,,0
2021/8/10 11:06,10517,,0
2021/8/10 11:06,11825,,0
2021/8/10 11:06,10692,,0
2021/8/10 11:06,11982,,0
2021/8/10 11:06,12100,,0
2021/8/10 11:06,10560,,0
2021/8/10 11:06,10601,,0
2021/8/10 11:06,10625,,0
2021/8/10 11:06,10329,,0
2021/8/10 11:06,10532,,0
2021/8/10 11:06,12296,,0
2021/8/10 11:06,10652,,0
2021/8/10 11:06,10653,,0
2021/8/10 11:06,10410,,0
2021/8/10 11:06,10271,,0
2021/8/10 11:06,10580,,0
2021/8/10 11:06,10585,,0
2021/8/10 11:06,10662,,0
2021/8/10 11:06,16311,,0
2021/8/10 11:06,10846,,0
2021/8/10 11:06,12420,,0
2021/8/10 11:06,10797,,0
2021/8/10 11:06,18095,,0
2021/8/10 11:06,10671,,0
2021/8/10 11:06,10896,,0
2021/8/10 11:06,10771,,0
2021/8/10 11:06,10786,,0
2021/8/10 11:06,10883,,0
2021/8/10 11:06,10686,,0
2021/8/10 11:06,10689,,0
2021/8/10 11:06,10632,,0
2021/8/10 11:06,10694,,0
2021/8/10 11:06,10763,,0
2021/8/10 11:06,10689,,0
2021/8/10 11:06,17202,,0
2021/8/10 11:06,10924,,0
2021/8/10 11:06,10863,,0
2021/8/10 11:06,10846,,0
2021/8/10 11:06,10819,,0
2021/8/10 11:06,10970,,0
2021/8/10 11:06,10593,,0
2021/8/10 11:06,16212,,0
2021/8/10 11:06,10947,,0
2021/8/10 11:06,10944,,0
2021/8/10 11:06,10964,,0
2021/8/10 11:06,10901,,0
2021/8/10 11:06,11004,,0
2021/8/10 11:06,10803,,0
2021/8/10 11:06,10825,,0
2021/8/10 11:06,10819,,0
2021/8/10 11:06,11191,,0
2021/8/10 11:06,10974,,0
2021/8/10 11:06,16145,,0
2021/8/10 11:06,10989,,0
2021/8/10 11:06,10877,,0
2021/8/10 11:06,11070,,0
2021/8/10 11:06,11145,,0
2021/8/10 11:06,16055,,0
2021/8/10 11:06,11092,,0
2021/8/10 11:06,11223,,0
2021/8/10 11:06,11167,,0
2021/8/10 11:06,11182,,0
2021/8/10 11:06,16029,,0
2021/8/10 11:06,11164,,0
2021/8/10 11:06,11139,,0
2021/8/10 11:06,11187,,0
2021/8/10 11:06,11151,,0
2021/8/10 11:06,11170,,0
2021/8/10 11:06,11131,,0
2021/8/10 11:06,11169,,0
2021/8/10 11:06,15878,,0
2021/8/10 11:06,11463,,0
2021/8/10 11:06,11187,,0
2021/8/10 11:06,11065,,0
2021/8/10 11:06,11238,,0
2021/8/10 11:06,14771,,0
2021/8/10 11:06,11344,,0
2021/8/10 11:06,18644,,0
2021/8/10 11:06,11014,,0
2021/8/10 11:06,11071,,0
2021/8/10 11:06,11069,,0
2021/8/10 11:06,11163,,0
2021/8/10 11:06,11232,,0
2021/8/10 11:06,11308,,0
2021/8/10 11:06,11320,,0
2021/8/10 11:06,15630,,0
2021/8/10 11:06,11849,,0
2021/8/10 11:06,11036,,0
2021/8/10 11:06,11253,,0
2021/8/10 11:06,10985,,0
2021/8/10 11:06,11275,,0
2021/8/10 11:06,11192,,0
2021/8/10 11:06,11213,,0
2021/8/10 11:06,11022,,0
2021/8/10 11:06,15672,,0
2021/8/10 11:06,11076,,0
2021/8/10 11:06,14558,,0
2021/8/10 11:06,11090,,0
2021/8/10 11:06,10958,,0
2021/8/10 11:06,12483,,0
2021/8/10 11:06,11205,,0
2021/8/10 11:06,11109,,0
2021/8/10 11:06,15587,,0
2021/8/10 11:06,15638,,0
2021/8/10 11:06,12447,,0
2021/8/10 11:06,17436,,0
2021/8/10 11:06,11296,,0
2021/8/10 11:06,11191,,0
2021/8/10 11:06,11519,,0
2021/8/10 11:06,11174,,0
2021/8/10 11:06,15528,,0
2021/8/10 11:06,15516,,0
2021/8/10 11:06,11199,,0
2021/8/10 11:06,11431,,0
2021/8/10 11:06,11566,,0
2021/8/10 11:06,17355,,0
2021/8/10 11:06,11111,,0
2021/8/10 11:06,11557,,0
2021/8/10 11:06,11034,,0
2021/8/10 11:06,11369,,0
2021/8/10 11:06,11420,,0
2021/8/10 11:06,11645,,0
2021/8/10 11:06,11569,,0
2021/8/10 11:06,11261,,0
2021/8/10 11:06,11437,,0
2021/8/10 11:06,11179,,0
2021/8/10 11:06,13298,,0
2021/8/10 11:06,11352,,0
2021/8/10 11:06,11332,,0
2021/8/10 11:06,13529,,0
2021/8/10 11:06,15315,,0
2021/8/10 11:06,15305,,0
2021/8/10 11:06,15277,,0
2021/8/10 11:06,11312,,0
2021/8/10 11:06,11454,,0
2021/8/10 11:06,11185,,0
2021/8/10 11:06,15032,,0
2021/8/10 11:06,11301,,0
2021/8/10 11:06,11479,,0
2021/8/10 11:06,11197,,0
2021/8/10 11:06,11412,,0
2021/8/10 11:06,15199,,0
2021/8/10 11:06,15210,,0
2021/8/10 11:06,15233,,0
2021/8/10 11:06,16469,,0
2021/8/10 11:06,11266,,0
2021/8/10 11:06,13241,,0
2021/8/10 11:06,12990,,0
2021/8/10 11:06,13237,,0
2021/8/10 11:06,15563,,0
2021/8/10 11:06,11500,,0
2021/8/10 11:06,11756,,0
2021/8/10 11:06,15344,,0
2021/8/10 11:06,11621,,0
2021/8/10 11:06,16958,,0
2021/8/10 11:06,11495,,0
2021/8/10 11:06,11701,,0
2021/8/10 11:06,11360,,0
2021/8/10 11:06,11827,,0
2021/8/10 11:06,11977,,0
2021/8/10 11:06,16835,,0
2021/8/10 11:06,15319,,0
2021/8/10 11:06,11794,,0
2021/8/10 11:06,12088,,0
2021/8/10 11:06,15269,,0
2021/8/10 11:06,12847,,0
2021/8/10 11:06,11923,,0
2021/8/10 11:06,11993,,0
2021/8/10 11:06,11873,,0
2021/8/10 11:06,17917,,0
2021/8/10 11:06,11920,,0
2021/8/10 11:06,14876,,0
2021/8/10 11:06,15087,,0
2021/8/10 11:06,11904,,0
2021/8/10 11:06,11902,,0
2021/8/10 11:06,14846,,0
2021/8/10 11:06,11833,,0
2021/8/10 11:06,14938,,0
2021/8/10 11:06,11909,,0
2021/8/10 11:06,14805,,0
2021/8/10 11:06,14710,,0
2021/8/10 11:06,14699,,0
2021/8/10 11:06,16914,,0
2021/8/10 11:06,14080,,0
2021/8/10 11:06,14694,,0
2021/8/10 11:06,17415,,0
2021/8/10 11:06,14664,,0
2021/8/10 11:06,14664,,0
2021/8/10 11:06,16132,,0
2021/8/10 11:06,13861,,0
2021/8/10 11:06,14604,,0
2021/8/10 11:06,13609,,0
2021/8/10 11:06,17287,,0
2021/8/10 11:06,15257,,0
2021/8/10 11:06,17333,,0
2021/8/10 11:06,17218,,0
2021/8/10 11:06,14464,,0
2021/8/10 11:06,13721,,0
2021/8/10 11:06,14363,,0
2021/8/10 11:06,14400,,0
2021/8/10 11:06,17192,,0
2021/8/10 11:06,13486,,0
2021/8/10 11:06,17153,,0
2021/8/10 11:06,14352,,0
2021/8/10 11:06,13495,,0
2021/8/10 11:06,14299,,0
2021/8/10 11:06,14322,,0
2021/8/10 11:06,14259,,0
2021/8/10 11:06,16999,,0
2021/8/10 11:06,14384,,0
2021/8/10 11:06,14448,,0
2021/8/10 11:06,14255,,0
2021/8/10 11:06,14323,,0
2021/8/10 11:06,16834,,0
2021/8/10 11:06,14192,,0
2021/8/10 11:06,14219,,0
2021/8/10 11:06,14171,,0
2021/8/10 11:06,13212,,0
2021/8/10 11:06,14087,,0
2021/8/10 11:06,13993,,0
2021/8/10 11:06,16684,,0
2021/8/10 11:06,14102,,0
2021/8/10 11:06,12865,,0
2021/8/10 11:06,13951,,0
2021/8/10 11:06,14046,,0
2021/8/10 11:06,13825,,0
2021/8/10 11:06,16489,,0
2021/8/10 11:06,12743,,0
2021/8/10 11:06,13925,,0
2021/8/10 11:06,13922,,0
2021/8/10 11:06,13903,,0
2021/8/10 11:06,16410,,0
2021/8/10 11:06,16410,,0
2021/8/10 11:06,13500,,0
2021/8/10 11:06,13633,,0
2021/8/10 11:06,16217,,0
2021/8/10 11:06,13879,,0
2021/8/10 11:06,12519,,0
2021/8/10 11:06,16147,,0
2021/8/10 11:06,13549,,0
2021/8/10 11:06,11472,,0
2021/8/10 11:06,12456,,0
2021/8/10 11:06,14176,,0
2021/8/10 11:06,13914,,0
2021/8/10 11:06,13877,,0
2021/8/10 11:06,12612,,0
2021/8/10 11:06,14164,,0
2021/8/10 11:06,11465,,0
2021/8/10 11:06,15989,,0
2021/8/10 11:06,13958,,0
2021/8/10 11:06,15961,,0
2021/8/10 11:06,11411,,0
2021/8/10 11:06,15940,,0
2021/8/10 11:06,13798,,0
2021/8/10 11:06,13446,,0
2021/8/10 11:06,13824,,0
2021/8/10 11:06,15877,,0
2021/8/10 11:06,12037,,0
2021/8/10 11:06,13738,,0
2021/8/10 11:06,13893,,0
2021/8/10 11:06,12059,,0
2021/8/10 11:06,13608,,0
2021/8/10 11:06,15860,,0
2021/8/10 11:06,13804,,0
2021/8/10 11:06,11952,,0
2021/8/10 11:06,13990,,0
2021/8/10 11:06,13722,,0
2021/8/10 11:06,15836,,0
2021/8/10 11:06,12014,,0
2021/8/10 11:06,13639,,0
2021/8/10 11:06,13231,,0
2021/8/10 11:06,15608,,0
2021/8/10 11:06,13593,,0
2021/8/10 11:06,13150,,0
2021/8/10 11:06,13029,,0
2021/8/10 11:06,13426,,0
2021/8/10 11:06,12037,,0
2021/8/10 11:06,15508,,0
2021/8/10 11:06,13610,,0
2021/8/10 11:06,13067,,0
